constructorResultsId,raceId,constructorId,points,year,round,circuitId,racename,date,constructorRef,constructorName,nationality,circuitname,location,country,lat,lng
10552,722,172,9,1963,4,55,French Grand Prix,6/30/1963,lotus-climax,Lotus-Climax,British,Reims-Gueux,Reims,France,49.2542,3.93083
10563,723,172,9,1963,5,9,British Grand Prix,7/20/1963,lotus-climax,Lotus-Climax,British,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694
10575,723,54,0,1963,5,9,British Grand Prix,7/20/1963,ats,ATS,Italian,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694
10571,723,97,0,1963,5,9,British Grand Prix,7/20/1963,gilby,Gilby,British,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694
10568,723,170,0,1963,5,9,British Grand Prix,7/20/1963,cooper-climax,Cooper-Climax,British,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694
10570,723,34,0,1963,5,9,British Grand Prix,7/20/1963,brabham,Brabham,British,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694
10569,723,95,0,1963,5,9,British Grand Prix,7/20/1963,porsche,Porsche,German,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694
10567,723,26,0,1963,5,9,British Grand Prix,7/20/1963,lola,Lola,British,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694
10565,723,66,4,1963,5,9,British Grand Prix,7/20/1963,brm,BRM,British,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694
10566,723,176,1,1963,5,9,British Grand Prix,7/20/1963,lotus-brm,Lotus-BRM,British,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694
10564,723,6,6,1963,5,9,British Grand Prix,7/20/1963,ferrari,Ferrari,Italian,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694
10572,723,92,0,1963,5,9,British Grand Prix,7/20/1963,scirocco,Scirocco,British,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694
10574,723,86,0,1963,5,9,British Grand Prix,7/20/1963,tomaso,De Tomaso,Italian,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694
10573,723,94,0,1963,5,9,British Grand Prix,7/20/1963,brp,BRP,British,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694
10586,724,177,0,1963,6,20,German Grand Prix,8/4/1963,lotus-borgward,Lotus-Borgward,British,Nürburgring,Nürburg,Germany,50.3356,6.9475
10578,724,66,4,1963,6,20,German Grand Prix,8/4/1963,brm,BRM,British,Nürburgring,Nürburg,Germany,50.3356,6.9475
10576,724,6,9,1963,6,20,German Grand Prix,8/4/1963,ferrari,Ferrari,Italian,Nürburgring,Nürburg,Germany,50.3356,6.9475
10577,724,172,6,1963,6,20,German Grand Prix,8/4/1963,lotus-climax,Lotus-Climax,British,Nürburgring,Nürburg,Germany,50.3356,6.9475
10579,724,95,3,1963,6,20,German Grand Prix,8/4/1963,porsche,Porsche,German,Nürburgring,Nürburg,Germany,50.3356,6.9475
10587,724,54,0,1963,6,20,German Grand Prix,8/4/1963,ats,ATS,Italian,Nürburgring,Nürburg,Germany,50.3356,6.9475
10580,724,176,2,1963,6,20,German Grand Prix,8/4/1963,lotus-brm,Lotus-BRM,British,Nürburgring,Nürburg,Germany,50.3356,6.9475
10581,724,170,1,1963,6,20,German Grand Prix,8/4/1963,cooper-climax,Cooper-Climax,British,Nürburgring,Nürburg,Germany,50.3356,6.9475
10585,724,97,0,1963,6,20,German Grand Prix,8/4/1963,gilby,Gilby,British,Nürburgring,Nürburg,Germany,50.3356,6.9475
10582,724,34,0,1963,6,20,German Grand Prix,8/4/1963,brabham,Brabham,British,Nürburgring,Nürburg,Germany,50.3356,6.9475
10583,724,92,0,1963,6,20,German Grand Prix,8/4/1963,scirocco,Scirocco,British,Nürburgring,Nürburg,Germany,50.3356,6.9475
10584,724,26,0,1963,6,20,German Grand Prix,8/4/1963,lola,Lola,British,Nürburgring,Nürburg,Germany,50.3356,6.9475
10597,725,97,0,1963,7,14,Italian Grand Prix,9/8/1963,gilby,Gilby,British,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
10596,725,6,0,1963,7,14,Italian Grand Prix,9/8/1963,ferrari,Ferrari,Italian,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
10595,725,54,0,1963,7,14,Italian Grand Prix,9/8/1963,ats,ATS,Italian,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
10601,725,179,0,1963,7,14,Italian Grand Prix,9/8/1963,de_tomaso-ferrari,De Tomaso-Ferrari,Italian,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
10602,725,173,0,1963,7,14,Italian Grand Prix,9/8/1963,lotus-maserati,Lotus-Maserati,British,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
10599,725,95,0,1963,7,14,Italian Grand Prix,9/8/1963,porsche,Porsche,German,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
10600,725,167,0,1963,7,14,Italian Grand Prix,9/8/1963,cooper-maserati,Cooper-Maserati,British,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
10590,725,170,4,1963,7,14,Italian Grand Prix,9/8/1963,cooper-climax,Cooper-Climax,British,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
10598,725,92,0,1963,7,14,Italian Grand Prix,9/8/1963,scirocco,Scirocco,British,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
10592,725,34,2,1963,7,14,Italian Grand Prix,9/8/1963,brabham,Brabham,British,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
10594,725,26,0,1963,7,14,Italian Grand Prix,9/8/1963,lola,Lola,British,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
10591,725,94,3,1963,7,14,Italian Grand Prix,9/8/1963,brp,BRP,British,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
10589,725,66,6,1963,7,14,Italian Grand Prix,9/8/1963,brm,BRM,British,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
10588,725,172,9,1963,7,14,Italian Grand Prix,9/8/1963,lotus-climax,Lotus-Climax,British,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
10593,725,176,0,1963,7,14,Italian Grand Prix,9/8/1963,lotus-brm,Lotus-BRM,British,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
10607,726,95,1,1963,8,46,United States Grand Prix,10/6/1963,porsche,Porsche,German,Watkins Glen,New York State,USA,42.3369,-76.9272
10609,726,170,0,1963,8,46,United States Grand Prix,10/6/1963,cooper-climax,Cooper-Climax,British,Watkins Glen,New York State,USA,42.3369,-76.9272
10611,726,26,0,1963,8,46,United States Grand Prix,10/6/1963,lola,Lola,British,Watkins Glen,New York State,USA,42.3369,-76.9272
10608,726,98,0,1963,8,46,United States Grand Prix,10/6/1963,stebro,Stebro,Canadian,Watkins Glen,New York State,USA,42.3369,-76.9272
10610,726,176,0,1963,8,46,United States Grand Prix,10/6/1963,lotus-brm,Lotus-BRM,British,Watkins Glen,New York State,USA,42.3369,-76.9272
10604,726,172,4,1963,8,46,United States Grand Prix,10/6/1963,lotus-climax,Lotus-Climax,British,Watkins Glen,New York State,USA,42.3369,-76.9272
10603,726,66,9,1963,8,46,United States Grand Prix,10/6/1963,brm,BRM,British,Watkins Glen,New York State,USA,42.3369,-76.9272
10606,726,6,2,1963,8,46,United States Grand Prix,10/6/1963,ferrari,Ferrari,Italian,Watkins Glen,New York State,USA,42.3369,-76.9272
10605,726,34,3,1963,8,46,United States Grand Prix,10/6/1963,brabham,Brabham,British,Watkins Glen,New York State,USA,42.3369,-76.9272
10612,726,54,0,1963,8,46,United States Grand Prix,10/6/1963,ats,ATS,Italian,Watkins Glen,New York State,USA,42.3369,-76.9272
10622,727,32,0,1963,9,32,Mexican Grand Prix,10/27/1963,team_lotus,Team Lotus,British,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
10618,727,95,0,1963,9,32,Mexican Grand Prix,10/27/1963,porsche,Porsche,German,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
10619,727,54,0,1963,9,32,Mexican Grand Prix,10/27/1963,ats,ATS,Italian,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
10620,727,6,0,1963,9,32,Mexican Grand Prix,10/27/1963,ferrari,Ferrari,Italian,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
10615,727,66,4,1963,9,32,Mexican Grand Prix,10/27/1963,brm,BRM,British,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
10614,727,34,6,1963,9,32,Mexican Grand Prix,10/27/1963,brabham,Brabham,British,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
10621,727,26,0,1963,9,32,Mexican Grand Prix,10/27/1963,lola,Lola,British,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
10616,727,170,2,1963,9,32,Mexican Grand Prix,10/27/1963,cooper-climax,Cooper-Climax,British,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
10617,727,176,0,1963,9,32,Mexican Grand Prix,10/27/1963,lotus-brm,Lotus-BRM,British,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
10613,727,172,9,1963,9,32,Mexican Grand Prix,10/27/1963,lotus-climax,Lotus-Climax,British,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
10628,728,95,0,1963,10,56,South African Grand Prix,12/28/1963,porsche,Porsche,German,Prince George Circuit,Eastern Cape Province,South Africa,-33.0486,27.8736
10626,728,170,3,1963,10,56,South African Grand Prix,12/28/1963,cooper-climax,Cooper-Climax,British,Prince George Circuit,Eastern Cape Province,South Africa,-33.0486,27.8736
10624,728,34,6,1963,10,56,South African Grand Prix,12/28/1963,brabham,Brabham,British,Prince George Circuit,Eastern Cape Province,South Africa,-33.0486,27.8736
10623,728,172,9,1963,10,56,South African Grand Prix,12/28/1963,lotus-climax,Lotus-Climax,British,Prince George Circuit,Eastern Cape Province,South Africa,-33.0486,27.8736
10634,728,26,0,1963,10,56,South African Grand Prix,12/28/1963,lola,Lola,British,Prince George Circuit,Eastern Cape Province,South Africa,-33.0486,27.8736
10627,728,6,2,1963,10,56,South African Grand Prix,12/28/1963,ferrari,Ferrari,Italian,Prince George Circuit,Eastern Cape Province,South Africa,-33.0486,27.8736
10631,728,180,0,1963,10,56,South African Grand Prix,12/28/1963,lotus-ford,Lotus-Ford,British,Prince George Circuit,Eastern Cape Province,South Africa,-33.0486,27.8736
10629,728,89,0,1963,10,56,South African Grand Prix,12/28/1963,lds,LDS,South African,Prince George Circuit,Eastern Cape Province,South Africa,-33.0486,27.8736
10630,728,167,0,1963,10,56,South African Grand Prix,12/28/1963,cooper-maserati,Cooper-Maserati,British,Prince George Circuit,Eastern Cape Province,South Africa,-33.0486,27.8736
10625,728,66,4,1963,10,56,South African Grand Prix,12/28/1963,brm,BRM,British,Prince George Circuit,Eastern Cape Province,South Africa,-33.0486,27.8736
10632,728,51,0,1963,10,56,South African Grand Prix,12/28/1963,alfa,Alfa Romeo,Swiss,Prince George Circuit,Eastern Cape Province,South Africa,-33.0486,27.8736
10633,728,176,0,1963,10,56,South African Grand Prix,12/28/1963,lotus-brm,Lotus-BRM,British,Prince George Circuit,Eastern Cape Province,South Africa,-33.0486,27.8736
10727,709,183,0,1964,1,6,Monaco Grand Prix,5/10/1964,brabham-climax,Brabham-Climax,British,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
10728,709,6,0,1964,1,6,Monaco Grand Prix,5/10/1964,ferrari,Ferrari,Italian,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
10723,709,66,9,1964,1,6,Monaco Grand Prix,5/10/1964,brm,BRM,British,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
10726,709,176,1,1964,1,6,Monaco Grand Prix,5/10/1964,lotus-brm,Lotus-BRM,British,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
10730,709,92,0,1964,1,6,Monaco Grand Prix,5/10/1964,scirocco,Scirocco,British,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
10724,709,172,4,1964,1,6,Monaco Grand Prix,5/10/1964,lotus-climax,Lotus-Climax,British,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
10725,709,170,2,1964,1,6,Monaco Grand Prix,5/10/1964,cooper-climax,Cooper-Climax,British,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
10729,709,94,0,1964,1,6,Monaco Grand Prix,5/10/1964,brp,BRP,British,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
10738,710,95,0,1964,2,39,Dutch Grand Prix,5/24/1964,porsche,Porsche,German,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092
10733,710,66,3,1964,2,39,Dutch Grand Prix,5/24/1964,brm,BRM,British,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092
10734,710,176,2,1964,2,39,Dutch Grand Prix,5/24/1964,lotus-brm,Lotus-BRM,British,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092
10736,710,170,0,1964,2,39,Dutch Grand Prix,5/24/1964,cooper-climax,Cooper-Climax,British,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092
10735,710,183,1,1964,2,39,Dutch Grand Prix,5/24/1964,brabham-climax,Brabham-Climax,British,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092
10737,710,181,0,1964,2,39,Dutch Grand Prix,5/24/1964,brabham-brm,Brabham-BRM,British,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092
10731,710,172,9,1964,2,39,Dutch Grand Prix,5/24/1964,lotus-climax,Lotus-Climax,British,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092
10732,710,6,6,1964,2,39,Dutch Grand Prix,5/24/1964,ferrari,Ferrari,Italian,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092
10743,711,94,0,1964,3,13,Belgian Grand Prix,6/14/1964,brp,BRP,British,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139
10744,711,6,0,1964,3,13,Belgian Grand Prix,6/14/1964,ferrari,Ferrari,Italian,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139
10745,711,92,0,1964,3,13,Belgian Grand Prix,6/14/1964,scirocco,Scirocco,British,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139
10746,711,176,0,1964,3,13,Belgian Grand Prix,6/14/1964,lotus-brm,Lotus-BRM,British,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139
10740,711,170,6,1964,3,13,Belgian Grand Prix,6/14/1964,cooper-climax,Cooper-Climax,British,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139
10741,711,183,4,1964,3,13,Belgian Grand Prix,6/14/1964,brabham-climax,Brabham-Climax,British,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139
10739,711,172,9,1964,3,13,Belgian Grand Prix,6/14/1964,lotus-climax,Lotus-Climax,British,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139
10742,711,66,3,1964,3,13,Belgian Grand Prix,6/14/1964,brm,BRM,British,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139
10748,712,66,6,1964,4,53,French Grand Prix,6/28/1964,brm,BRM,British,Rouen-Les-Essarts,Rouen,France,49.3306,1.00458
10754,712,181,0,1964,4,53,French Grand Prix,6/28/1964,brabham-brm,Brabham-BRM,British,Rouen-Les-Essarts,Rouen,France,49.3306,1.00458
10747,712,183,9,1964,4,53,French Grand Prix,6/28/1964,brabham-climax,Brabham-Climax,British,Rouen-Les-Essarts,Rouen,France,49.3306,1.00458
10753,712,94,0,1964,4,53,French Grand Prix,6/28/1964,brp,BRP,British,Rouen-Les-Essarts,Rouen,France,49.3306,1.00458
10750,712,170,1,1964,4,53,French Grand Prix,6/28/1964,cooper-climax,Cooper-Climax,British,Rouen-Les-Essarts,Rouen,France,49.3306,1.00458
10752,712,6,0,1964,4,53,French Grand Prix,6/28/1964,ferrari,Ferrari,Italian,Rouen-Les-Essarts,Rouen,France,49.3306,1.00458
10751,712,176,0,1964,4,53,French Grand Prix,6/28/1964,lotus-brm,Lotus-BRM,British,Rouen-Les-Essarts,Rouen,France,49.3306,1.00458
10749,712,172,3,1964,4,53,French Grand Prix,6/28/1964,lotus-climax,Lotus-Climax,British,Rouen-Les-Essarts,Rouen,France,49.3306,1.00458
10763,713,182,0,1964,5,38,British Grand Prix,7/11/1964,brabham-ford,Brabham-Ford,British,Brands Hatch,Kent,UK,51.3569,0.263056
10762,713,176,0,1964,5,38,British Grand Prix,7/11/1964,lotus-brm,Lotus-BRM,British,Brands Hatch,Kent,UK,51.3569,0.263056
10758,713,183,3,1964,5,38,British Grand Prix,7/11/1964,brabham-climax,Brabham-Climax,British,Brands Hatch,Kent,UK,51.3569,0.263056
10761,713,181,0,1964,5,38,British Grand Prix,7/11/1964,brabham-brm,Brabham-BRM,British,Brands Hatch,Kent,UK,51.3569,0.263056
10755,713,172,9,1964,5,38,British Grand Prix,7/11/1964,lotus-climax,Lotus-Climax,British,Brands Hatch,Kent,UK,51.3569,0.263056
10760,713,94,0,1964,5,38,British Grand Prix,7/11/1964,brp,BRP,British,Brands Hatch,Kent,UK,51.3569,0.263056
10757,713,6,4,1964,5,38,British Grand Prix,7/11/1964,ferrari,Ferrari,Italian,Brands Hatch,Kent,UK,51.3569,0.263056
10756,713,66,6,1964,5,38,British Grand Prix,7/11/1964,brm,BRM,British,Brands Hatch,Kent,UK,51.3569,0.263056
10759,713,170,1,1964,5,38,British Grand Prix,7/11/1964,cooper-climax,Cooper-Climax,British,Brands Hatch,Kent,UK,51.3569,0.263056
10766,714,181,3,1964,6,20,German Grand Prix,8/2/1964,brabham-brm,Brabham-BRM,British,Nürburgring,Nürburg,Germany,50.3356,6.9475
10765,714,66,6,1964,6,20,German Grand Prix,8/2/1964,brm,BRM,British,Nürburgring,Nürburg,Germany,50.3356,6.9475
10767,714,172,0,1964,6,20,German Grand Prix,8/2/1964,lotus-climax,Lotus-Climax,British,Nürburgring,Nürburg,Germany,50.3356,6.9475
10768,714,183,0,1964,6,20,German Grand Prix,8/2/1964,brabham-climax,Brabham-Climax,British,Nürburgring,Nürburg,Germany,50.3356,6.9475
10771,714,170,0,1964,6,20,German Grand Prix,8/2/1964,cooper-climax,Cooper-Climax,British,Nürburgring,Nürburg,Germany,50.3356,6.9475
10764,714,6,9,1964,6,20,German Grand Prix,8/2/1964,ferrari,Ferrari,Italian,Nürburgring,Nürburg,Germany,50.3356,6.9475
10772,714,92,0,1964,6,20,German Grand Prix,8/2/1964,scirocco,Scirocco,British,Nürburgring,Nürburg,Germany,50.3356,6.9475
10769,714,176,0,1964,6,20,German Grand Prix,8/2/1964,lotus-brm,Lotus-BRM,British,Nürburgring,Nürburg,Germany,50.3356,6.9475
10770,714,11,0,1964,6,20,German Grand Prix,8/2/1964,honda,Honda,Japanese,Nürburgring,Nürburg,Germany,50.3356,6.9475
10774,715,66,6,1964,7,57,Austrian Grand Prix,8/23/1964,brm,BRM,British,Zeltweg,Styria,Austria,47.2039,14.7478
10778,715,181,0,1964,7,57,Austrian Grand Prix,8/23/1964,brabham-brm,Brabham-BRM,British,Zeltweg,Styria,Austria,47.2039,14.7478
10780,715,172,0,1964,7,57,Austrian Grand Prix,8/23/1964,lotus-climax,Lotus-Climax,British,Zeltweg,Styria,Austria,47.2039,14.7478
10775,715,183,4,1964,7,57,Austrian Grand Prix,8/23/1964,brabham-climax,Brabham-Climax,British,Zeltweg,Styria,Austria,47.2039,14.7478
10777,715,176,0,1964,7,57,Austrian Grand Prix,8/23/1964,lotus-brm,Lotus-BRM,British,Zeltweg,Styria,Austria,47.2039,14.7478
10773,715,6,9,1964,7,57,Austrian Grand Prix,8/23/1964,ferrari,Ferrari,Italian,Zeltweg,Styria,Austria,47.2039,14.7478
10779,715,170,0,1964,7,57,Austrian Grand Prix,8/23/1964,cooper-climax,Cooper-Climax,British,Zeltweg,Styria,Austria,47.2039,14.7478
10776,715,94,2,1964,7,57,Austrian Grand Prix,8/23/1964,brp,BRP,British,Zeltweg,Styria,Austria,47.2039,14.7478
10782,716,170,6,1964,8,14,Italian Grand Prix,9/6/1964,cooper-climax,Cooper-Climax,British,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
10783,716,66,3,1964,8,14,Italian Grand Prix,9/6/1964,brm,BRM,British,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
10781,716,6,9,1964,8,14,Italian Grand Prix,9/6/1964,ferrari,Ferrari,Italian,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
10790,716,11,0,1964,8,14,Italian Grand Prix,9/6/1964,honda,Honda,Japanese,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
10789,716,96,0,1964,8,14,Italian Grand Prix,9/6/1964,derrington,Derrington,British,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
10785,716,172,1,1964,8,14,Italian Grand Prix,9/6/1964,lotus-climax,Lotus-Climax,British,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
10787,716,183,0,1964,8,14,Italian Grand Prix,9/6/1964,brabham-climax,Brabham-Climax,British,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
10788,716,176,0,1964,8,14,Italian Grand Prix,9/6/1964,lotus-brm,Lotus-BRM,British,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
10786,716,181,0,1964,8,14,Italian Grand Prix,9/6/1964,brabham-brm,Brabham-BRM,British,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
10784,716,94,2,1964,8,14,Italian Grand Prix,9/6/1964,brp,BRP,British,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
10796,717,176,0,1964,9,46,United States Grand Prix,10/4/1964,lotus-brm,Lotus-BRM,British,Watkins Glen,New York State,USA,42.3369,-76.9272
10792,717,6,6,1964,9,46,United States Grand Prix,10/4/1964,ferrari,Ferrari,Italian,Watkins Glen,New York State,USA,42.3369,-76.9272
10794,717,172,2,1964,9,46,United States Grand Prix,10/4/1964,lotus-climax,Lotus-Climax,British,Watkins Glen,New York State,USA,42.3369,-76.9272
10795,717,94,1,1964,9,46,United States Grand Prix,10/4/1964,brp,BRP,British,Watkins Glen,New York State,USA,42.3369,-76.9272
10798,717,11,0,1964,9,46,United States Grand Prix,10/4/1964,honda,Honda,Japanese,Watkins Glen,New York State,USA,42.3369,-76.9272
10791,717,66,9,1964,9,46,United States Grand Prix,10/4/1964,brm,BRM,British,Watkins Glen,New York State,USA,42.3369,-76.9272
10793,717,181,4,1964,9,46,United States Grand Prix,10/4/1964,brabham-brm,Brabham-BRM,British,Watkins Glen,New York State,USA,42.3369,-76.9272
10799,717,170,0,1964,9,46,United States Grand Prix,10/4/1964,cooper-climax,Cooper-Climax,British,Watkins Glen,New York State,USA,42.3369,-76.9272
10797,717,183,0,1964,9,46,United States Grand Prix,10/4/1964,brabham-climax,Brabham-Climax,British,Watkins Glen,New York State,USA,42.3369,-76.9272
10807,718,176,0,1964,10,32,Mexican Grand Prix,10/25/1964,lotus-brm,Lotus-BRM,British,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
10801,718,6,6,1964,10,32,Mexican Grand Prix,10/25/1964,ferrari,Ferrari,Italian,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
10800,718,183,9,1964,10,32,Mexican Grand Prix,10/25/1964,brabham-climax,Brabham-Climax,British,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
10805,718,94,0,1964,10,32,Mexican Grand Prix,10/25/1964,brp,BRP,British,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
10804,718,66,0,1964,10,32,Mexican Grand Prix,10/25/1964,brm,BRM,British,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
10802,718,172,3,1964,10,32,Mexican Grand Prix,10/25/1964,lotus-climax,Lotus-Climax,British,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
10806,718,181,0,1964,10,32,Mexican Grand Prix,10/25/1964,brabham-brm,Brabham-BRM,British,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
10803,718,170,0,1964,10,32,Mexican Grand Prix,10/25/1964,cooper-climax,Cooper-Climax,British,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907
